word_id,orth,most_active_onset,most_active_onset_value,entropy_sum_onset,most_active_vowel,most_active_vowel_value,entropy_sum_vowel,most_active_coda,most_active_coda_value,entropy_sum_coda
3339,PEYGN,p,0.9760133,22.743147,A,0.97555906,13.732385,n,0.99804544,23.8974
3340,PEYKS,p,0.7924862,22.14383,i,0.06396438,13.601967,s,0.9999031,22.914066
3341,PEYLL,p,0.9668327,22.729897,e,0.022169225,13.817027,l,0.9999354,23.978706
3342,PEYNG,p,0.9633203,22.6614,A,0.0745614,13.32211,n,0.41803378,21.988766
3343,PEYNN,p,0.6272406,22.001179,A,0.0041355724,13.942289,n,0.9997675,23.990524
3344,PEYPH,p,0.82261086,22.275955,A,0.096443176,13.488464,f,0.2557116,22.972517
3345,PEYPP,p,0.7175639,22.061954,i,0.046746604,13.662793,p,0.9999294,23.986338
3346,PEYPS,p,0.49463174,21.85394,i,0.05821326,13.606144,s,0.9983681,22.82425
3347,PEYRR,p,0.8473206,22.353859,u,0.9714148,13.789547,r,0.9999374,23.990572
3348,PEYSH,p,0.8175631,22.185097,E,0.0061111823,13.907947,S,0.9994172,23.87324
3349,PEYSL,p,0.6683359,22.030262,I,0.376583,12.985531,l,0.9963039,23.926956
3350,PEYSS,p,0.877148,22.42179,A,0.09712673,13.480379,s,0.9968658,23.904114
3351,PEYTCH,p,0.9866747,22.852062,e,0.0033242614,13.896112,C,0.96559405,23.683395
3352,PEYTH,p,0.8392526,22.20262,A,0.059721187,13.533396,T,0.96855706,23.614931
3353,PEYTS,p,0.95455027,22.667423,i,0.042299993,13.587744,t,0.99997365,22.9663
3354,PEYTT,p,0.85573626,22.259699,A,0.004637833,13.945576,t,0.98917365,23.90863
3355,PEYZZ,p,0.6297245,21.868462,E,0.050252207,13.598655,z,0.9996383,23.951668
3356,PEYU,p,0.41019765,21.818903,U,0.05003714,13.657295,Z,0.00030095386,23.984928
3357,PEYE,p,0.9514788,22.62465,A,0.99925536,12.157078,j,0.011674322,23.771706
3358,PEYES,p,0.9367628,22.364079,A,0.999321,12.312148,z,0.9364601,22.617197
3359,PEYED,p,0.9046393,22.443024,I,0.36847413,11.943026,s,0.3271113,21.59201
3360,PIEH,p,0.9825881,22.70444,I,0.97405124,12.7919035,S,0.0034522994,23.86572
3361,PIER,p,0.9938391,22.716225,E,0.6000314,12.358587,r,0.98800105,23.806267
3362,PIEL,p,0.99461055,22.777561,E,0.78962725,12.328236,l,0.9982705,23.891594
3363,PIEM,p,0.9878351,22.64162,E,0.8574384,12.743449,m,0.97819525,23.811234
3364,PIEN,p,0.9920657,22.797508,I,0.45297715,12.264106,n,0.99724233,23.928577
3365,PIEB,p,0.94549763,22.555435,I,0.8849609,13.332533,b,0.868831,23.370228
3366,PIED,p,0.9625951,22.688574,I,0.8682638,12.415068,d,0.996838,23.88726
3367,PIEG,p,0.9944871,22.743702,i,0.4343488,12.606068,g,0.05679007,23.42735
3368,PIEC,p,0.99808806,22.737925,E,0.3350802,12.6534195,s,0.9895125,22.881878
3369,PIEX,p,0.9692644,22.504108,i,0.21405633,13.115446,s,0.997101,23.169476
3370,PIEF,p,0.9375367,22.383411,E,0.4746694,11.876344,f,0.96973103,23.762772
3371,PIEV,p,0.9860095,22.798882,i,0.51974577,12.037926,v,0.7150561,23.042917
3372,PIEJ,p,0.9968119,22.828058,I,0.7602662,12.265789,l,0.003358169,23.916382
3373,PIES,p,0.9946472,22.835913,E,0.738995,12.828974,s,0.9077139,22.53246
3374,PIEZ,p,0.97461003,22.458242,E,0.76750046,12.576424,z,0.99795085,23.176529
3375,PIEP,p,0.9810524,22.799643,E,0.34996733,12.534157,p,0.98930615,23.802643
3376,PIET,p,0.98989,22.753723,E,0.49077484,12.415966,t,0.9852431,23.740826
3377,PIEK,p,0.9825999,22.743832,E,0.15113483,13.010974,k,0.99930453,23.930714
3378,PIEQ,p,0.9894125,22.716896,E,0.48000744,12.807024,k,0.999954,23.914854
3379,PIEBB,p,0.7162188,21.999254,I,0.32487932,12.854458,b,0.9912196,23.877817
3380,PIECH,p,0.99101734,22.768456,E,0.84428185,12.717755,C,0.33670732,22.462503
3381,PIECK,p,0.9903516,22.820139,i,0.629218,12.808354,k,0.9995524,23.490265
3382,PIEDD,p,0.8280654,22.28104,E,0.12691376,12.618123,d,0.9972492,23.938028
3383,PIEDG,p,0.85276115,22.260056,i,0.9949833,13.211755,j,0.14636657,23.006351
3384,PIEFF,p,0.7346838,22.003325,i,0.3359317,12.55377,f,0.9681844,23.756569
3385,PIEGG,p,0.94619817,22.623041,i,0.28260788,12.973557,g,0.6270145,22.966375
3386,PIEGH,p,0.9179985,22.291958,I,0.9997485,13.904948,j,0.009238645,23.766571
3387,PIEGN,p,0.99416745,22.817219,I,0.86930853,13.26649,n,0.99865294,23.934269
3388,PIEKS,p,0.8442257,22.107306,i,0.48412934,12.405167,s,0.9999685,23.135857
3389,PIELL,p,0.9925782,22.811607,i,0.30559334,12.209745,l,0.99991965,23.936426
3390,PIENG,p,0.98613816,22.77878,i,0.98589677,13.853773,N,0.761504,21.79897
3391,PIENN,p,0.8502044,22.336136,i,0.19757572,12.989944,n,0.9992011,23.969433
3392,PIEPH,p,0.5682084,21.750956,i,0.73822415,13.036068,f,0.8603685,23.28416
3393,PIEPP,p,0.84704417,22.258274,i,0.7975548,13.009711,p,0.999813,23.8689
3394,PIEPS,p,0.6076064,21.760025,i,0.79394144,12.834433,s,0.9992656,22.76408
3395,PIERR,p,0.9574067,22.6334,u,0.7894377,12.612752,r,0.99824595,23.932842
3396,PIESH,p,0.9043274,22.301188,i,0.2557617,12.406931,S,0.91082126,23.393238
3397,PIESL,p,0.9444713,22.431204,I,0.98737246,12.802688,l,0.99222785,23.67551
3398,PIESS,p,0.9853479,22.796965,E,0.08317902,13.355438,s,0.9990701,23.902164
3399,PIETCH,p,0.9911705,22.837269,i,0.48869243,12.235759,C,0.74175715,23.029545
3400,PIETH,p,0.8799781,22.026522,I,0.1467023,12.618961,T,0.32776424,22.82353
3401,PIETS,p,0.95663947,22.58467,i,0.5725636,12.613087,t,0.9999025,23.201227
3402,PIETT,p,0.95967406,22.59137,E,0.22433901,12.675351,t,0.9600553,23.705404
3403,PIEZZ,p,0.91866547,22.439287,E,0.6989224,12.591624,z,0.9998418,23.835787
3404,PIEU,p,0.964784,21.87367,U,0.7209795,13.075318,b,0.004752344,23.889717
3405,PIEE,p,0.983705,22.612213,I,0.98877615,13.087022,j,0.00515144,23.814974
3406,PIEES,p,0.9852867,22.585217,I,0.9884856,12.395139,z,0.9226884,22.957214
3407,PIEED,p,0.86238736,21.769413,E,0.95850945,13.400225,d,0.85995364,22.159876
3408,POAH,p,0.9933878,22.88462,O,0.9999298,13.940366,C,0.0064710765,23.878412
3409,POAR,p,0.98866475,22.849022,O,0.9999906,13.991805,r,0.99954647,23.884953
3410,POAL,p,0.9944653,22.894102,O,0.99993193,13.912691,l,0.9888122,23.869606
3411,POAM,p,0.99432135,22.842632,O,0.9928349,13.909784,m,0.9973551,23.927467
3412,POAN,p,0.99661106,22.884914,O,0.9932781,13.893273,n,0.9959906,23.899544
3413,POAB,p,0.9943023,22.871119,O,0.9923226,13.86787,b,0.570109,22.928991
3414,POAD,p,0.9935563,22.904356,O,0.9727563,13.730233,d,0.9985989,23.962994
3415,POAG,p,0.9976216,22.908976,O,0.9584956,13.29012,g,0.26359636,23.10789
3416,POAC,p,0.99947923,22.932123,O,0.9951067,13.911714,s,0.32019535,22.248613
3417,POAX,p,0.99526536,22.909664,O,0.9852711,13.774705,s,0.9924117,23.178024
3418,POAF,p,0.98329103,22.738777,O,0.9740297,13.725672,f,0.9860773,23.83989
3419,POAV,p,0.9976928,22.941587,O,0.98638165,13.841292,v,0.6079358,22.995583
3420,POAJ,p,0.9993363,22.924109,O,0.9996544,13.956158,t,0.0016829594,23.935787
3421,POAS,p,0.99912566,22.913958,O,0.99917173,13.925191,s,0.70378107,22.1804
3422,POAZ,p,0.99503654,22.803669,O,0.99718994,13.612829,z,0.98474115,23.59157
3423,POAP,p,0.9951898,22.918009,O,0.98034245,13.670824,p,0.98647654,23.846455
3424,POAT,p,0.9931545,22.898893,O,0.996684,13.949193,t,0.998852,23.933392
3425,POAK,p,0.99535733,22.903116,O,0.9979134,13.956655,k,0.99850464,23.930813
3426,POAQ,p,0.9909705,22.814827,O,0.98353493,13.740926,k,0.9998691,23.897247
3427,POABB,p,0.91012216,22.513973,O,0.3251196,13.017263,b,0.97901094,23.822199
3428,POACH,p,0.9975944,22.866835,O,0.9995486,13.9688835,C,0.9821783,23.778027
3429,POACK,p,0.9954423,22.924564,O,0.30108398,12.976411,k,0.9991079,23.942686
3430,POADD,p,0.97342706,22.800116,O,0.35713398,12.869005,d,0.9995447,23.9869
3431,POADG,p,0.9427715,22.65816,@,0.16301246,12.2755785,j,0.03953828,23.56969
3432,POAFF,p,0.87810737,22.4167,O,0.62811947,12.281062,f,0.98021555,23.837305
3433,POAGG,p,0.9838927,22.840837,O,0.59439266,12.801589,g,0.79325664,23.2449
3434,POAGH,p,0.8667605,22.389482,O,0.99945873,13.688002,t,0.0058065495,23.914719
3435,POAGN,p,0.9883033,22.86025,O,0.80170727,13.098683,n,0.99760926,23.89257
3436,POAKS,p,0.9506418,22.624126,O,0.9989779,13.954205,k,0.99989414,23.211807
3437,POALL,p,0.98498523,22.855734,O,0.9999275,13.905029,l,0.99973196,23.919044
3438,POANG,p,0.9822338,22.800922,o,0.18706052,12.7508545,N,0.5316531,22.353565
3439,POANN,p,0.9348122,22.633345,O,0.96909404,13.79284,n,0.9985361,23.95649
3440,POAPH,p,0.7950854,22.172075,O,0.9474262,13.532989,f,0.9207098,23.525566
3441,POAPP,p,0.96345896,22.68015,@,0.7653632,12.516067,p,0.9993339,23.9286
3442,POAPS,p,0.77733374,22.110886,O,0.989562,13.336452,s,0.9893199,22.68943
3443,POARR,p,0.9147684,22.536478,O,0.994899,13.882521,r,0.999861,23.953808
3444,POASH,p,0.989451,22.849842,O,0.8148725,13.135388,S,0.9746953,23.67136
3445,POASL,p,0.71156716,22.04223,O,0.9941888,13.127763,l,0.990761,23.856941
3446,POASS,p,0.9883903,22.882595,O,0.99330467,13.791902,s,0.9986547,23.950342
3447,POATCH,p,0.99690276,22.894552,O,0.9360986,13.636799,C,0.992343,23.866074
3448,POATH,p,0.9318361,22.566963,O,0.9968309,13.870632,T,0.83710194,23.26293
3449,POATS,p,0.9532242,22.65849,O,0.65720266,13.022133,t,0.9999975,23.02268
3450,POATT,p,0.96368974,22.74254,O,0.93268615,13.522841,t,0.9970746,23.957584
3451,POAZZ,p,0.9811864,22.79362,O,0.89063114,13.457345,z,0.9992773,23.875242
3452,POAU,p,0.2675887,22.01312,O,0.9999523,12.834792,m,0.002139457,23.944298
3453,POAE,p,0.991368,22.861187,O,0.99987423,13.112107,n,0.002848942,23.863758
3454,POAES,p,0.99368215,22.841236,O,0.9998542,13.053776,s,0.9195218,22.110859
3455,POAED,p,0.8975664,22.29553,O,0.99915063,13.878702,d,0.9292318,22.04294
3456,POEH,p,0.97336763,22.709385,O,0.9981002,13.736261,d,0.0054213894,23.852318
3457,POER,p,0.9438371,22.584574,O,0.99968565,13.939014,r,0.999172,23.953854
3458,POEL,p,0.9760802,22.777163,O,0.99537057,13.791919,l,0.96894866,23.596909
3459,POEM,p,0.9692468,22.70468,O,0.8366038,13.038689,m,0.99516946,23.787804
3460,POEN,p,0.98581135,22.7452,O,0.9325479,13.029062,n,0.989426,23.82443
3461,POEB,p,0.9563809,22.48292,O,0.88773984,12.940378,b,0.7825311,23.141695
3462,POED,p,0.9083281,22.497364,O,0.9105796,13.189445,d,0.9984465,23.721886
3463,POEG,p,0.9929824,22.86726,O,0.45605007,12.811666,g,0.32677278,22.812672
3464,POEC,p,0.996743,22.903393,O,0.8839657,12.930767,k,0.04694403,23.664444
3465,POEX,p,0.9792252,22.709417,O,0.93189764,13.130983,k,0.77385825,22.007923
3466,POEF,p,0.89900285,22.39094,O,0.8478407,13.306199,f,0.98844844,23.70353
3467,POEV,p,0.99589574,22.842184,O,0.87890106,12.783492,v,0.8059365,23.185871
3468,POEJ,p,0.9946944,22.861485,O,0.9927741,13.5655155,z,0.00922958,23.87226
3469,POES,p,0.9881799,22.814735,O,0.86847556,13.041354,z,0.9945827,23.877958
3470,POEZ,p,0.91224587,22.354189,O,0.87341064,12.984221,z,0.9999428,23.939583
3471,POEP,p,0.9863272,22.824236,O,0.95757633,13.208718,p,0.9882488,23.88167
3472,POET,p,0.98396724,22.771624,O,0.99092346,13.615339,t,0.9346103,23.625362
3473,POEK,p,0.9906158,22.79059,O,0.9612885,13.702231,k,0.9802449,23.825619
3474,POEQ,p,0.97175205,22.660948,O,0.8949318,13.092191,k,0.99933463,23.922367
3475,POEBB,p,0.48667824,21.932543,a,0.08283067,13.3448305,b,0.9953928,23.90904
3476,POECH,p,0.99679095,22.901808,O,0.9624615,13.610708,C,0.6942514,23.043991
3477,POECK,p,0.94321924,22.635458,a,0.14395262,13.119005,k,0.9977943,23.968987
3478,POEDD,p,0.7101195,22.113235,a,0.17301977,12.928961,d,0.99939823,23.872532
3479,POEDG,p,0.8419073,22.32798,a,0.92702794,12.651395,j,0.15604402,22.670609
3480,POEFF,p,0.6937029,22.053213,O,0.262028,12.927703,f,0.9862678,23.773993
3481,POEGG,p,0.96539193,22.745697,O,0.117716216,13.244017,g,0.8725288,23.370228
3482,POEGH,p,0.5900089,21.954485,O,0.9978472,13.09411,f,0.007542164,23.874578
3483,POEGN,p,0.9360065,22.576237,O,0.5070292,12.774731,n,0.9948161,23.840418
3484,POEKS,p,0.91120857,22.422998,O,0.95937014,13.630315,k,0.99943906,22.008608
3485,POELL,p,0.9501351,22.65548,O,0.9837563,13.828451,l,0.9995383,23.909027
3486,POENG,p,0.9284651,22.543535,^,0.10954782,13.104304,N,0.7962064,22.459625
3487,POENN,p,0.7931806,22.231512,O,0.8766666,13.300698,n,0.99924964,23.96418
3488,POEPH,p,0.803949,22.168419,O,0.7101627,12.618841,f,0.9463388,23.643341
3489,POEPP,p,0.92278457,22.53279,O,0.10794214,13.191926,p,0.99930084,23.950348
3490,POEPS,p,0.45841402,21.87839,O,0.8131185,12.687878,p,0.9760523,22.418034
3491,POERR,p,0.5594838,21.955853,O,0.9168581,12.506725,r,0.999859,23.987297
3492,POESH,p,0.94136584,22.559183,O,0.36867335,12.949435,S,0.9807732,22.826279
3493,POESL,p,0.31771758,22.044952,O,0.89580107,12.390158,l,0.97017425,23.581917
3494,POESS,p,0.9638451,22.729368,O,0.41612703,12.920644,s,0.47200242,22.26363
3495,POETCH,p,0.9958073,22.91285,O,0.38498494,12.630384,C,0.9317695,23.612164
3496,POETH,p,0.9180345,22.476988,O,0.9880763,13.497501,T,0.7102819,23.065582
3497,POETS,p,0.92448837,22.533195,a,0.54864216,11.90473,t,0.99979883,21.202843
3498,POETT,p,0.95006406,22.660374,O,0.9702257,12.943569,t,0.9072927,23.543167
3499,POEZZ,p,0.6236069,21.90963,O,0.1640505,13.185485,z,0.99998844,23.931768
3500,POEU,p,0.20944552,22.116087,O,0.99666107,12.629398,r,0.0009293053,23.941273
3501,POEE,p,0.85828596,22.314602,O,0.9987569,12.061314,z,0.011225624,23.764526
3502,POEES,p,0.7444648,21.914946,O,0.9957924,12.396487,z,0.99552345,23.65644
3503,POEED,p,0.7865603,21.799025,O,0.9989348,13.890767,d,0.96161056,23.476059
3504,POIH,p,0.99730337,22.830185,Y,0.95892346,13.50041,n,0.0037903013,23.90432
3505,POIR,p,0.992523,22.722443,Y,0.77225596,12.606449,r,0.9914213,23.633171
3506,POIL,p,0.99672794,22.835163,Y,0.9940242,13.691733,l,0.9894695,23.763758
3507,POIM,p,0.99829143,22.802708,Y,0.7490539,13.076799,m,0.71163714,23.020548
3508,POIN,p,0.9973302,22.650892,Y,0.994875,13.83655,n,0.9970139,23.847065
3509,POIB,p,0.9970879,22.765955,Y,0.95277506,13.514706,b,0.39022937,22.853998
3510,POID,p,0.98994714,22.849794,Y,0.9885987,13.689555,d,0.9921928,23.706656
3511,POIG,p,0.9986374,22.839586,Y,0.95079815,13.0907345,g,0.11655461,23.39204
3512,POIC,p,0.99959177,22.848892,Y,0.9862403,13.691192,s,0.3138336,22.554909
3513,POIX,p,0.99763584,22.858545,Y,0.9828432,13.556542,s,0.9626173,21.827318
3514,POIF,p,0.98444957,22.777195,Y,0.8624498,13.236137,f,0.4236854,22.926846
3515,POIV,p,0.99926084,22.844023,Y,0.76609176,12.840178,v,0.55352014,22.941341
3516,POIJ,p,0.999387,22.873602,Y,0.99417675,13.823867,t,0.0129859075,23.81383
3517,POIS,p,0.99576086,22.84131,Y,0.99709487,13.879528,z,0.95696056,23.158175
3518,POIZ,p,0.9775557,22.67056,Y,0.99724317,13.797842,z,0.9987914,23.403442
3519,POIP,p,0.99818194,22.872398,Y,0.9524072,13.44451,p,0.89668036,23.42946
3520,POIT,p,0.9983432,22.869122,Y,0.9885683,13.692149,t,0.99893254,23.914972
3521,POIK,p,0.99854654,22.886892,Y,0.94253737,13.583045,k,0.9397731,23.582039
3522,POIQ,p,0.99756324,22.787613,Y,0.8716319,13.174721,k,0.99819916,23.877075
3523,POIBB,p,0.9450722,22.572144,Y,0.59263664,12.915458,b,0.9528182,23.673555
3524,POICH,p,0.99941444,22.853195,Y,0.5979607,12.817931,C,0.36976296,22.955914
3525,POICK,p,0.9958497,22.83365,Y,0.5289995,12.425747,k,0.99626774,23.90816
3526,POIDD,p,0.9720538,22.7668,Y,0.8981981,13.256717,d,0.9979232,23.932352
3527,POIDG,p,0.938316,22.591623,i,0.71835846,11.172024,g,0.025025101,23.59587
3528,POIFF,p,0.92380095,22.535494,Y,0.7266549,12.834016,f,0.5753054,22.96777
3529,POIGG,p,0.98989546,22.863647,Y,0.9399305,13.281639,g,0.6369545,23.010586
3530,POIGH,p,0.9644118,22.684225,I,0.8034478,12.199127,t,0.024218805,23.762852
3531,POIGN,p,0.9971648,22.865574,Y,0.93170935,13.227918,n,0.9997985,23.773064
3532,POIKS,p,0.97443515,22.711777,Y,0.96287763,12.781043,s,0.9984297,22.772633
3533,POILL,p,0.99309546,22.79849,Y,0.9601174,13.254676,l,0.9998054,23.943253
3534,POING,p,0.99403524,22.828575,Y,0.78950727,12.713371,N,0.8264559,22.285603
3535,POINN,p,0.9705732,22.725147,Y,0.9676905,13.768491,n,0.9989292,23.944557
3536,POIPH,p,0.9020387,22.401552,Y,0.5486085,11.951738,f,0.5149893,22.931555
3537,POIPP,p,0.99312806,22.900206,i,0.4303047,11.948597,p,0.99657166,23.846504
3538,POIPS,p,0.8448392,22.173094,Y,0.87800556,12.781522,p,0.8672409,21.939148
3539,POIRR,p,0.96408606,22.508352,u,0.9359883,12.6591625,r,0.99812275,23.875448
3540,POISH,p,0.99483395,22.744888,Y,0.8467135,13.039914,S,0.4445479,22.105904
3541,POISL,p,0.9459903,22.57175,Y,0.9677261,12.630138,l,0.99296826,23.709064
3542,POISS,p,0.9930067,22.876348,Y,0.9853178,13.820082,s,0.9584179,22.902267
3543,POITCH,p,0.9986083,22.91558,Y,0.26283646,12.749717,C,0.59836245,22.96582
3544,POITH,p,0.9755205,22.720335,Y,0.82625705,13.125409,T,0.14696766,23.173538
3545,POITS,p,0.98633075,22.805836,Y,0.9740195,12.901245,t,0.99997413,23.043804
3546,POITT,p,0.99189293,22.833408,Y,0.91255194,12.824037,t,0.997271,23.933548
3547,POIZZ,p,0.76790106,22.010014,Y,0.99158996,13.742326,z,0.9997795,23.803375
3548,POIU,p,0.88903546,22.346611,Y,0.51447314,11.514374,d,0.0025614507,23.930935
3549,POIE,p,0.9916734,22.7571,Y,0.9645089,12.962706,n,0.014012293,23.773392
3550,POIES,p,0.98943186,22.734495,Y,0.97447747,12.649786,z,0.9922942,23.217255
3551,POIED,p,0.9402118,22.549524,Y,0.9581544,12.48395,d,0.78833055,22.372902
3552,POOH,p,0.99675673,22.89366,U,0.9842889,13.25161,S,0.0043040914,23.87285
3553,POOR,p,0.9858301,22.799345,O,0.87319374,12.198379,r,0.99850947,23.923605
3554,POOL,p,0.9967062,22.887295,U,0.9392807,12.892441,l,0.9976057,23.921413
3555,POOM,p,0.99654263,22.87972,U,0.9476163,13.332962,m,0.99654925,23.885956
3556,POON,p,0.99853826,22.867708,U,0.9353892,13.277057,n,0.98563844,23.853664
3557,POOB,p,0.99555784,22.836452,U,0.96493053,13.4093075,b,0.7224154,23.034056
3558,POOD,p,0.99225533,22.882765,U,0.3811835,12.21567,d,0.9954171,23.888096
3559,POOG,p,0.99908876,22.864876,U,0.83836585,12.383588,g,0.8433126,23.283134
3560,POOC,p,0.9998318,22.892952,U,0.9236477,13.2196865,k,0.34886146,21.877815
3561,POOX,p,0.9981019,22.88067,U,0.77781457,12.919314,k,0.9815777,22.82061
3562,POOF,p,0.9914288,22.648733,U,0.8818331,12.654885,f,0.9898997,23.874207
3563,POOV,p,0.99488306,22.859482,U,0.8890042,12.535568,v,0.95261526,23.641674
3564,POOJ,p,0.9996736,22.902086,U,0.9957698,13.72653,p,0.0025512183,23.91053
3565,POOS,p,0.9988809,22.815025,U,0.9652114,12.8979225,s,0.63988954,21.97987
3566,POOZ,p,0.99255073,22.63332,U,0.9687213,13.250954,z,0.94002247,23.20691
3567,POOP,p,0.99841404,22.918335,U,0.98062044,13.8087015,p,0.9979006,23.92359
3568,POOT,p,0.99912804,22.942413,U,0.8098639,12.502976,t,0.9989336,23.888527
3569,POOK,p,0.99899167,22.92336,u,0.5483214,12.422493,k,0.99933004,23.92661
3570,POOQ,p,0.9987833,22.78425,u,0.013104074,13.761177,k,0.9999722,23.85542
3571,POOBB,p,0.9373915,22.568058,U,0.9368233,13.471076,b,0.9925513,23.87063
3572,POOCH,p,0.9989611,22.911655,U,0.35461944,12.187624,C,0.9095111,23.357012
3573,POOCK,p,0.9991279,22.953527,u,0.07736369,13.434553,k,0.99968517,23.947502
3574,POODD,p,0.981219,22.843838,U,0.07123066,13.520921,d,0.99945205,23.98061
3575,POODG,p,0.9947253,22.897999,u,0.47985038,11.67297,g,0.37940937,22.811237
3576,POOFF,p,0.97713053,22.738026,U,0.11544547,13.105877,f,0.9910943,23.907085
3577,POOGG,p,0.9915802,22.86339,U,0.90313154,13.389259,g,0.97945637,23.765137
3578,POOGH,p,0.98769206,22.80782,U,0.5355411,11.542018,f,0.007490646,23.837769
3579,POOGN,p,0.99379796,22.745872,U,0.26488826,12.8487425,n,0.99741507,23.90854
3580,POOKS,p,0.98014325,22.694912,u,0.7947784,12.842688,k,0.9998729,22.979134
3581,POOLL,p,0.98891175,22.859539,u,0.53953344,11.741189,l,0.99992645,23.94115
3582,POONG,p,0.99552566,22.865797,i,0.067549005,12.6960125,N,0.8883745,23.071419
3583,POONN,p,0.9764583,22.806963,U,0.5567851,12.90653,n,0.9941718,23.9315
3584,POOPH,p,0.91302925,22.460205,U,0.88016915,12.968976,f,0.96034986,23.484037
3585,POOPP,p,0.9700946,22.76837,U,0.9285937,13.063531,p,0.9998846,23.907032
3586,POOPS,p,0.8619054,22.14909,U,0.97247654,13.6036415,p,0.99356997,22.197338
3587,POORR,p,0.88079,22.423277,u,0.9934236,13.691972,r,0.9995383,23.964516
3588,POOSH,p,0.99566853,22.823957,u,0.5383819,12.297008,S,0.9877608,23.634104
3589,POOSL,p,0.9243518,22.468538,U,0.67240685,11.464723,l,0.9898942,23.827839
3590,POOSS,p,0.99727315,22.870028,U,0.23718384,12.916858,s,0.9973629,23.8825
3591,POOTCH,p,0.9993814,22.953539,U,0.085044116,13.404468,C,0.96997076,23.70451
3592,POOTH,p,0.93940556,22.550394,U,0.9915862,13.613081,T,0.5852944,22.79321
3593,POOTS,p,0.98627824,22.785254,u,0.116575435,12.804712,t,0.99999285,23.33406
3594,POOTT,p,0.99431735,22.885115,U,0.80496293,13.118582,t,0.99676573,23.941345
3595,POOZZ,p,0.9641348,22.53359,U,0.4772008,12.781855,z,0.99106544,23.83572
3596,POOU,p,0.71876216,21.511648,U,0.9999193,13.034219,g,0.0015497162,23.91758
3597,POOE,p,0.99458355,22.0195,U,0.9997656,12.847884,l,0.0029977032,23.858683
3598,POOES,p,0.99369603,22.736528,U,0.96590793,11.913473,z,0.94993025,22.392757
3599,POOED,p,0.9131308,22.48448,U,0.78549564,12.446662,d,0.8505436,21.963997
3600,POUH,p,0.9949065,22.862473,W,0.9852631,12.590147,C,0.021404566,23.754375
3601,POUR,p,0.98487604,22.791529,W,0.5681221,11.668319,r,0.9981286,23.837383
3602,POUL,p,0.9986393,22.896273,W,0.9575365,12.271416,l,0.67172945,22.98066
3603,POUM,p,0.99514765,22.844013,W,0.84923005,12.074462,m,0.9694783,23.74095
3604,POUN,p,0.9978192,22.857145,W,0.9954678,13.484865,n,0.99891424,23.88195
3605,POUB,p,0.99754226,22.795471,W,0.99497825,12.886847,b,0.8637962,23.313751
3606,POUD,p,0.991318,22.87691,W,0.9832932,13.773403,d,0.996572,23.899168
3607,POUG,p,0.9990853,22.84047,W,0.46239504,12.342591,g,0.30315593,22.961357
3608,POUC,p,0.9994943,22.853432,W,0.99010277,13.007262,s,0.75739247,21.871647
3609,POUX,p,0.9945009,22.842049,W,0.95790076,12.907358,s,0.99588037,22.751717
3610,POUF,p,0.97862124,22.586113,W,0.6576209,12.33568,f,0.9927429,23.82938
3611,POUV,p,0.99858224,22.885756,W,0.7750331,12.027539,v,0.62099177,22.974964
3612,POUJ,p,0.9988907,22.859188,W,0.9956833,13.32848,t,0.0029673271,23.893332
3613,POUS,p,0.9981546,22.840504,W,0.9971156,13.144226,s,0.72744554,22.638577
3614,POUZ,p,0.9948532,22.588503,W,0.9752235,12.741144,z,0.9124363,22.942822
3615,POUP,p,0.99772555,22.90179,U,0.87466586,12.472359,p,0.9586641,23.683167
3616,POUT,p,0.9980556,22.900532,W,0.9815196,13.315518,t,0.9992029,23.893444
3617,POUK,p,0.9968515,22.876062,W,0.654067,12.859824,k,0.99715173,23.869839
3618,POUQ,p,0.99863833,22.84025,W,0.5023687,12.831698,k,0.9999087,23.779205
3619,POUBB,p,0.97537655,22.695732,W,0.9863399,13.178325,b,0.9957787,23.87193
3620,POUCH,p,0.9990606,22.874891,W,0.8810535,13.122867,C,0.99729306,23.727488
3621,POUCK,p,0.9988392,22.933313,W,0.22799675,13.172608,k,0.99894506,23.725868
3622,POUDD,p,0.9911759,22.903593,W,0.2602942,12.939617,d,0.99939895,23.978584
3623,POUDG,p,0.9942753,22.88498,a,0.38547474,12.801327,g,0.026883947,23.4062
3624,POUFF,p,0.9621051,22.647331,W,0.24904004,12.772902,f,0.9921186,23.857414
3625,POUGG,p,0.9955747,22.893003,W,0.15257706,12.764769,g,0.75954837,23.130579
3626,POUGH,p,0.9760932,22.701763,W,0.20924449,12.1751175,f,0.067846164,23.565691
3627,POUGN,p,0.99621564,22.863646,W,0.9382818,13.540034,n,0.9995969,23.90292
3628,POUKS,p,0.9863722,22.705029,W,0.56842035,12.684267,s,0.9998031,22.971245
3629,POULL,p,0.9980236,22.926935,W,0.30437773,12.14166,l,0.98651797,23.707664
3630,POUNG,p,0.9954373,22.84674,o,0.27777493,12.327789,N,0.84906256,22.30962
3631,POUNN,p,0.96179515,22.731735,W,0.988191,13.834698,n,0.9994848,23.952429
3632,POUPH,p,0.9318938,22.488184,U,0.38676155,12.08876,f,0.96151483,23.582409
3633,POUPP,p,0.97218454,22.668238,U,0.4328202,12.334238,p,0.99830604,23.82825
3634,POUPS,p,0.89997613,22.2504,W,0.789127,11.931049,s,0.9895979,22.494267
3635,POURR,p,0.8869211,22.443497,u,0.8247415,12.855682,r,0.99944764,23.883856
